ID,alpha,beta,n_simulation,initial_value,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,mean,median,mode,Q1,Q3
941,1.65,1.75,100,500,29,41,11,12,3,2,1,1,0,2.34,2,2,1,3
942,1.65,1.75,100,600,21,40,20,10,4,3,1,1,0,2.54,2,2,2,3
943,1.65,1.75,100,700,0,51,28,9,5,4,1,2,0,2.94,2,2,2,3
944,1.65,1.8,100,200,26,30,23,10,5,4,0,2,0,2.6,2,2,1,3
945,1.65,1.8,100,300,26,38,18,4,5,4,3,2,0,2.58,2,2,1,3
946,1.65,1.8,100,400,36,28,15,8,7,6,0,0,0,2.4,2,1,1,3
947,1.65,1.8,100,500,21,45,17,6,4,4,1,2,0,2.53,2,2,2,3
948,1.65,1.8,100,600,19,49,17,8,4,2,1,0,0,2.39,2,2,2,3
949,1.65,1.8,100,700,23,33,21,10,5,7,0,1,0,2.67,2,2,2,3
950,1.7,1.55,100,200,0,25,37,17,11,4,4,2,0,3.52,3,3,2.75,4
951,1.7,1.55,100,300,0,20,39,17,11,5,5,3,0,3.69,3,3,3,4
952,1.7,1.55,100,400,0,31,34,17,10,2,3,3,0,3.39,3,3,2,4
953,1.7,1.55,100,500,0,27,38,17,10,4,2,2,0,3.4,3,3,2,4
954,1.7,1.55,100,600,0,26,36,15,11,5,4,3,0,3.57,3,3,2,4
955,1.7,1.55,100,700,0,38,27,23,5,6,0,1,0,3.18,3,2,2,4
956,1.7,1.6,100,200,0,35,36,13,4,6,4,2,0,3.3,3,3,2,4
957,1.7,1.6,100,300,0,45,26,13,11,4,0,1,0,3.07,3,2,2,4
958,1.7,1.6,100,400,0,45,33,9,6,4,1,2,0,3.02,3,2,2,3
959,1.7,1.6,100,500,0,54,19,17,6,2,2,0,0,2.89,2,2,2,4
960,1.7,1.6,100,600,0,51,22,11,7,7,1,1,0,3.04,2,2,2,4
961,1.7,1.6,100,700,0,54,20,12,6,3,2,3,0,3.02,2,2,2,4
962,1.7,1.65,100,200,0,49,26,10,8,5,0,2,0,3.02,3,2,2,3.25
963,1.7,1.65,100,300,0,43,28,16,5,3,3,2,0,3.14,3,2,2,4
964,1.7,1.65,100,400,0,48,28,13,6,4,1,0,0,2.93,3,2,2,3
965,1.7,1.65,100,500,0,45,27,12,8,4,2,2,0,3.13,3,2,2,4
966,1.7,1.65,100,600,0,55,22,10,7,3,2,1,0,2.91,2,2,2,3
967,1.7,1.65,100,700,0,52,27,12,4,2,1,2,0,2.88,2,2,2,3
968,1.7,1.75,100,200,0,45,31,12,9,0,2,1,0,2.98,3,2,2,3
969,1.7,1.75,100,300,0,54,17,11,10,2,2,4,0,3.11,2,2,2,4
970,1.7,1.75,100,400,0,54,22,15,5,2,1,1,0,2.86,2,2,2,3
971,1.7,1.75,100,500,0,47,30,7,8,7,1,0,0,3.01,3,2,2,3
972,1.7,1.75,100,600,0,52,25,12,5,3,2,1,0,2.92,2,2,2,3
973,1.7,1.75,100,700,0,54,25,15,3,2,0,1,0,2.78,2,2,2,3
974,1.7,1.8,100,200,31,32,19,9,7,1,1,0,0,2.36,2,2,1,3
975,1.7,1.8,100,300,32,38,16,6,3,4,0,1,0,2.27,2,2,1,3
976,1.7,1.8,100,400,23,35,20,7,7,5,1,2,0,2.69,2,2,2,3
977,1.7,1.8,100,500,30,41,14,6,8,0,1,0,0,2.25,2,2,1,3
978,1.7,1.8,100,600,23,31,20,18,3,4,1,0,0,2.63,2,2,2,4
979,1.7,1.8,100,700,25,29,20,13,8,2,0,3,0,2.71,2,2,1.75,4
980,1.7,1.85,100,200,28,30,28,4,3,5,1,1,0,2.48,2,2,1,3
981,1.7,1.85,100,300,25,38,19,8,5,1,2,2,0,2.51,2,2,1.75,3
982,1.7,1.85,100,400,25,41,20,7,5,1,0,1,0,2.34,2,2,1.75,3
983,1.7,1.85,100,500,26,34,18,9,7,2,2,2,0,2.61,2,2,1,3
984,1.7,1.85,100,600,26,40,15,9,4,1,0,5,0,2.53,2,2,1,3
985,1.7,1.85,100,700,17,42,22,10,5,1,1,2,0,2.61,2,2,2,3
986,1.75,1.6,100,200,0,25,35,22,8,6,2,2,0,3.49,3,3,2.75,4
987,1.75,1.6,100,300,0,27,42,20,8,2,0,1,0,3.2,3,3,2,4
988,1.75,1.6,100,400,0,24,36,15,13,7,3,2,0,3.6,3,3,3,4.25
989,1.75,1.6,100,500,0,22,41,21,9,5,2,0,0,3.4,3,3,3,4
990,1.75,1.6,100,600,0,30,34,16,11,5,4,0,0,3.39,3,3,2,4
991,1.75,1.6,100,700,0,53,29,5,5,2,4,2,0,2.94,2,2,2,3
992,1.75,1.65,100,200,0,33,35,16,11,2,3,0,0,3.23,3,3,2,4
993,1.75,1.65,100,300,0,39,29,14,10,4,2,2,0,3.25,3,2,2,4
994,1.75,1.65,100,400,0,43,25,19,4,6,1,2,0,3.16,3,2,2,4
995,1.75,1.65,100,500,0,52,22,14,5,3,2,2,0,2.99,2,2,2,4
996,1.75,1.65,100,600,0,48,23,19,5,3,1,1,0,2.99,3,2,2,4
997,1.75,1.65,100,700,0,43,24,17,7,4,4,1,0,3.21,3,2,2,4
998,1.75,1.7,100,200,0,51,18,16,11,1,2,1,0,3.03,2,2,2,4
999,1.75,1.7,100,300,0,59,18,12,6,4,0,1,0,2.82,2,2,2,3
1000,1.75,1.7,100,400,0,51,23,13,5,4,1,3,0,3.03,2,2,2,4
1001,1.75,1.7,100,500,0,45,27,10,9,2,1,6,0,3.23,3,2,2,4
1002,1.75,1.7,100,600,0,46,26,14,5,5,2,2,0,3.11,3,2,2,4
1003,1.75,1.7,100,700,0,45,31,15,8,1,0,0,0,2.89,3,2,2,3
1004,1.75,1.8,100,200,0,48,30,14,5,1,1,1,0,2.88,3,2,2,3
1005,1.75,1.8,100,300,0,43,31,14,7,2,3,0,0,3.03,3,2,2,4
1006,1.75,1.8,100,400,0,49,22,13,4,6,3,3,0,3.17,3,2,2,4
1007,1.75,1.8,100,500,0,56,22,15,6,0,0,1,0,2.76,2,2,2,3
1008,1.75,1.8,100,600,0,55,24,9,2,4,1,5,0,2.99,2,2,2,3
1009,1.75,1.8,100,700,0,49,26,10,9,4,0,2,0,3.01,3,2,2,3.25
1010,1.75,1.85,100,200,30,34,17,9,6,3,1,0,0,2.4,2,2,1,3
1011,1.75,1.85,100,300,26,40,20,6,6,1,0,1,0,2.34,2,2,1,3
1012,1.75,1.85,100,400,24,32,18,18,6,1,0,1,0,2.58,2,2,2,4
1013,1.75,1.85,100,500,33,34,16,10,1,5,1,0,0,2.31,2,2,1,3
1014,1.75,1.85,100,600,28,40,7,12,8,4,1,0,0,2.48,2,2,1,3.25
1015,1.75,1.85,100,700,23,41,14,10,6,1,3,2,0,2.6,2,2,2,3
1016,1.75,1.9,100,200,22,39,18,13,2,2,2,2,0,2.58,2,2,2,3
1017,1.75,1.9,100,300,31,35,18,7,3,3,1,2,0,2.39,2,2,1,3
1018,1.75,1.9,100,400,23,37,19,11,4,3,2,1,0,2.58,2,2,2,3
1019,1.75,1.9,100,500,30,39,13,7,3,3,3,2,0,2.45,2,2,1,3
1020,1.75,1.9,100,600,25,40,22,7,3,2,1,0,0,2.33,2,2,1.75,3
1021,1.75,1.9,100,700,26,36,17,10,8,3,0,0,0,2.47,2,2,1,3
1022,1.8,1.65,100,200,0,29,36,18,10,4,1,2,0,3.35,3,3,2,4
1023,1.8,1.65,100,300,0,22,41,18,10,3,4,2,0,3.51,3,3,3,4
1024,1.8,1.65,100,400,0,23,40,17,10,8,1,1,0,3.47,3,3,3,4
1025,1.8,1.65,100,500,0,40,28,16,5,6,2,3,0,3.27,3,2,2,4
1026,1.8,1.65,100,600,0,47,22,9,13,7,2,0,0,3.17,3,2,2,4
1027,1.8,1.65,100,700,0,53,23,15,2,3,1,3,0,2.94,2,2,2,3
1028,1.8,1.7,100,200,0,49,26,16,6,1,2,0,0,2.9,3,2,2,3.25
1029,1.8,1.7,100,300,0,54,33,6,3,3,1,0,0,2.71,2,2,2,3
1030,1.8,1.7,100,400,0,52,28,11,7,2,0,0,0,2.79,2,2,2,3
1031,1.8,1.7,100,500,0,56,24,8,6,4,0,2,0,2.86,2,2,2,3
1032,1.8,1.7,100,600,0,51,23,11,8,3,2,2,0,3.03,2,2,2,4
1033,1.8,1.7,100,700,0,51,23,8,10,5,0,3,0,3.07,2,2,2,4
1034,1.8,1.75,100,200,0,49,22,15,9,3,1,1,0,3.02,3,2,2,4
1035,1.8,1.75,100,300,0,45,31,15,5,2,2,0,0,2.94,3,2,2,3
1036,1.8,1.75,100,400,0,48,28,11,7,1,3,2,0,3.02,3,2,2,3
1037,1.8,1.75,100,500,0,47,30,13,5,3,1,1,0,2.94,3,2,2,3
1038,1.8,1.75,100,600,0,56,27,9,5,0,0,3,0,2.78,2,2,2,3
1039,1.8,1.75,100,700,0,53,24,11,2,6,2,2,0,2.98,2,2,2,3
1040,1.8,1.85,100,200,0,51,27,10,6,4,0,2,0,2.93,2,2,2,3
1041,1.8,1.85,100,300,0,44,23,10,12,5,2,4,0,3.33,3,2,2,4
1042,1.8,1.85,100,400,0,52,35,4,4,4,1,0,0,2.76,2,2,2,3
1043,1.8,1.85,100,500,0,54,30,7,5,1,1,2,0,2.8,2,2,2,3
1044,1.8,1.85,100,600,0,59,19,10,5,6,1,0,0,2.83,2,2,2,3
1045,1.8,1.85,100,700,0,52,24,13,4,3,2,2,0,2.96,2,2,2,3
1046,1.8,1.9,100,200,14,48,20,8,6,1,3,0,0,2.59,2,2,2,3
1047,1.8,1.9,100,300,20,39,20,12,4,3,1,1,0,2.59,2,2,2,3
1048,1.8,1.9,100,400,18,48,17,13,1,2,0,1,0,2.42,2,2,2,3
1049,1.8,1.9,100,500,18,40,21,13,5,2,1,0,0,2.57,2,2,2,3
1050,1.8,1.9,100,600,23,41,13,9,7,2,1,4,0,2.66,2,2,2,3
1051,1.8,1.9,100,700,23,38,22,10,4,1,0,2,0,2.47,2,2,2,3
1052,1.8,1.95,100,200,27,37,19,9,2,3,2,1,0,2.44,2,2,1,3
1053,1.8,1.95,100,300,20,47,17,12,3,0,1,0,0,2.35,2,2,2,3
1054,1.8,1.95,100,400,31,29,20,15,3,2,0,0,0,2.36,2,1,1,3
1055,1.8,1.95,100,500,27,37,18,7,10,0,1,0,0,2.4,2,2,1,3
1056,1.8,1.95,100,600,22,43,13,8,6,5,2,1,0,2.61,2,2,2,3
1057,1.8,1.95,100,700,24,44,16,11,4,0,0,1,0,2.32,2,2,2,3
1058,1.85,1.7,100,200,0,27,43,11,8,7,2,2,0,3.39,3,3,2,4
1059,1.85,1.7,100,300,0,29,39,9,7,11,3,2,0,3.49,3,3,2,4
1060,1.85,1.7,100,400,0,41,27,14,7,6,3,2,0,3.27,3,2,2,4
1061,1.85,1.7,100,500,0,46,29,13,1,6,3,2,0,3.09,3,2,2,3.25
1062,1.85,1.7,100,600,0,59,18,13,4,3,2,1,0,2.84,2,2,2,3
1063,1.85,1.7,100,700,0,51,25,12,7,1,1,3,0,2.97,2,2,2,3
1064,1.85,1.75,100,200,0,52,26,16,0,3,2,1,0,2.86,2,2,2,3
1065,1.85,1.75,100,300,0,55,23,12,6,1,1,2,0,2.86,2,2,2,3
1066,1.85,1.75,100,400,0,55,20,13,8,2,1,1,0,2.89,2,2,2,3.25
1067,1.85,1.75,100,500,0,58,16,15,4,2,1,4,0,2.95,2,2,2,4
1068,1.85,1.75,100,600,0,58,20,12,6,1,3,0,0,2.81,2,2,2,3
1069,1.85,1.75,100,700,0,51,24,15,4,4,1,1,0,2.93,2,2,2,3.25
1070,1.85,1.8,100,200,0,47,23,16,7,5,1,1,0,3.07,3,2,2,4
1071,1.85,1.8,100,300,0,47,24,15,6,4,1,3,0,3.11,3,2,2,4
1072,1.85,1.8,100,400,0,49,25,13,8,3,1,1,0,2.98,3,2,2,4
1073,1.85,1.8,100,500,0,44,37,12,5,1,1,0,0,2.85,3,2,2,3
1074,1.85,1.8,100,600,0,44,27,15,9,3,1,1,0,3.07,3,2,2,4
1075,1.85,1.8,100,700,0,50,25,7,4,9,4,1,0,3.13,2.5,2,2,3.25
1076,1.85,1.9,100,200,28,32,21,14,2,2,1,0,0,2.4,2,2,1,3
1077,1.85,1.9,100,300,0,49,23,17,5,1,2,3,0,3.04,3,2,2,4
1078,1.85,1.9,100,400,0,54,23,13,6,3,1,0,0,2.84,2,2,2,3
1079,1.85,1.9,100,500,0,58,21,10,7,2,0,2,0,2.82,2,2,2,3
1080,1.85,1.9,100,600,0,52,31,7,2,3,3,2,0,2.9,2,2,2,3
1081,1.85,1.9,100,700,0,44,28,18,1,2,3,4,0,3.14,3,2,2,4
1082,1.85,1.95,100,200,16,43,22,8,9,1,0,1,0,2.59,2,2,2,3
1083,1.85,1.95,100,300,25,30,20,13,6,2,2,2,0,2.69,2,2,1.75,3.25
1084,1.85,1.95,100,400,21,44,13,11,4,4,2,1,0,2.58,2,2,2,3
1085,1.85,1.95,100,500,25,37,14,12,4,2,3,3,0,2.66,2,2,1.75,3
1086,1.85,1.95,100,600,29,42,13,9,6,1,0,0,0,2.24,2,2,1,3
1087,1.85,1.95,100,700,29,36,15,5,7,5,2,1,0,2.53,2,2,1,3
1088,1.85,2,100,200,31,36,17,7,6,2,0,1,0,2.32,2,2,1,3
1089,1.85,2,100,300,27,35,21,8,5,3,1,0,0,2.42,2,2,1,3
1090,1.85,2,100,400,23,37,13,14,2,5,3,3,0,2.77,2,2,2,4
1091,1.85,2,100,500,29,31,16,14,5,3,1,1,0,2.53,2,2,1,3
1092,1.85,2,100,600,25,42,12,11,5,4,1,0,0,2.45,2,2,1.75,3
1093,1.85,2,100,700,27,46,10,9,4,2,1,1,0,2.32,2,2,1,3
1094,1.9,1.75,100,200,0,20,40,19,11,5,4,1,0,3.57,3,3,3,4
1095,1.9,1.75,100,300,0,36,36,15,6,2,4,1,0,3.18,3,2,2,4
1096,1.9,1.75,100,400,0,46,25,16,6,4,2,1,0,3.07,3,2,2,4
1097,1.9,1.75,100,500,0,54,20,14,4,5,1,2,0,2.97,2,2,2,4
1098,1.9,1.75,100,600,0,55,19,14,6,2,1,3,0,2.96,2,2,2,4
1099,1.9,1.75,100,700,0,56,23,9,4,3,4,1,0,2.91,2,2,2,3
1100,1.9,1.8,100,200,0,56,22,9,7,2,2,2,0,2.91,2,2,2,3
1101,1.9,1.8,100,300,0,48,30,11,4,5,1,1,0,2.95,3,2,2,3
1102,1.9,1.8,100,400,0,49,23,10,11,1,1,5,0,3.15,3,2,2,4
1103,1.9,1.8,100,500,0,46,26,11,10,6,0,1,0,3.08,3,2,2,4
1104,1.9,1.8,100,600,0,54,20,15,5,2,3,1,0,2.94,2,2,2,4
1105,1.9,1.8,100,700,0,49,25,10,5,4,4,3,0,3.14,3,2,2,4
1106,1.9,1.85,100,200,0,42,32,19,5,2,0,0,0,2.93,3,2,2,4
1107,1.9,1.85,100,300,0,43,20,17,8,5,1,6,0,3.39,3,2,2,4
1108,1.9,1.85,100,400,0,54,18,13,7,2,2,4,0,3.07,2,2,2,4
1109,1.9,1.85,100,500,0,58,18,13,3,6,1,1,0,2.88,2,2,2,3
1110,1.9,1.85,100,600,0,51,27,14,4,3,1,0,0,2.84,2,2,2,3
1111,1.9,1.85,100,700,0,52,24,11,5,4,3,1,0,2.98,2,2,2,3
1112,1.9,1.95,100,200,30,32,16,13,4,4,1,0,0,2.45,2,2,1,3
1113,1.9,1.95,100,300,17,34,24,15,6,4,0,0,0,2.71,2,2,2,3.25
1114,1.9,1.95,100,400,25,37,19,7,6,5,1,0,0,2.51,2,2,1.75,3
1115,1.9,1.95,100,500,0,38,27,18,7,4,4,2,0,3.32,3,2,2,4
1116,1.9,1.95,100,600,0,49,29,9,6,3,0,4,0,3.01,3,2,2,3
1117,1.9,1.95,100,700,0,53,24,14,5,1,2,1,0,2.87,2,2,2,3
1118,1.9,2,100,200,16,31,25,11,7,3,2,5,0,3.04,3,2,2,4
1119,1.9,2,100,300,32,25,22,15,4,0,0,2,0,2.44,2,1,1,3
1120,1.9,2,100,400,25,36,21,10,6,1,0,1,0,2.44,2,2,1.75,3
1121,1.9,2,100,500,24,37,25,5,5,2,1,1,0,2.45,2,2,2,3
1122,1.9,2,100,600,25,42,20,9,3,0,1,0,0,2.27,2,2,1.75,3
1123,1.9,2,100,700,24,44,13,9,6,3,0,1,0,2.43,2,2,2,3
1124,1.9,2.05,100,200,24,37,17,10,7,1,3,1,0,2.59,2,2,2,3
1125,1.9,2.05,100,300,33,33,19,3,5,3,2,2,0,2.41,2,1,1,3
1126,1.9,2.05,100,400,20,40,24,5,6,1,2,2,0,2.58,2,2,2,3
1127,1.9,2.05,100,500,23,40,20,8,6,2,0,1,0,2.45,2,2,2,3
1128,1.9,2.05,100,600,29,36,18,8,4,3,1,1,0,2.4,2,2,1,3
1129,1.9,2.05,100,700,30,36,19,8,4,1,0,2,0,2.33,2,2,1,3
1130,1.95,1.8,100,200,0,19,40,24,7,5,2,3,0,3.57,3,3,3,4
1131,1.95,1.8,100,300,0,45,26,14,6,3,4,2,0,3.16,3,2,2,4
1132,1.95,1.8,100,400,0,41,30,16,7,2,2,2,0,3.13,3,2,2,4
1133,1.95,1.8,100,500,0,45,29,14,5,2,2,3,0,3.08,3,2,2,4
1134,1.95,1.8,100,600,0,52,23,15,8,1,0,1,0,2.87,2,2,2,3.25
1135,1.95,1.8,100,700,0,50,28,14,5,1,2,0,0,2.85,2.5,2,2,3
1136,1.95,1.85,100,200,0,53,26,11,3,3,1,3,0,2.92,2,2,2,3
1137,1.95,1.85,100,300,0,44,24,15,8,4,3,2,0,3.21,3,2,2,4
1138,1.95,1.85,100,400,0,42,25,13,8,6,2,4,0,3.33,3,2,2,4
1139,1.95,1.85,100,500,0,44,27,11,10,4,2,2,0,3.17,3,2,2,4
1140,1.95,1.85,100,600,0,43,34,11,5,4,1,2,0,3.04,3,2,2,3
1141,1.95,1.85,100,700,0,44,30,14,4,5,3,0,0,3.05,3,2,2,4
1142,1.95,1.9,100,200,0,49,20,17,10,2,1,1,0,3.03,3,2,2,4
1143,1.95,1.9,100,300,0,40,33,12,8,5,1,1,0,3.12,3,2,2,4
1144,1.95,1.9,100,400,0,51,27,13,4,3,0,2,0,2.89,2,2,2,3
1145,1.95,1.9,100,500,0,52,22,9,9,5,0,3,0,3.05,2,2,2,4
1146,1.95,1.9,100,600,0,51,25,13,4,3,2,2,0,2.97,2,2,2,3
1147,1.95,1.9,100,700,0,51,28,14,5,1,0,1,0,2.81,2,2,2,3
1148,1.95,2,100,200,27,44,11,9,5,2,0,2,0,2.37,2,2,1,3
1149,1.95,2,100,300,24,39,20,9,6,1,1,0,0,2.41,2,2,2,3
1150,1.95,2,100,400,25,44,17,11,1,1,1,0,0,2.26,2,2,1.75,3
1151,1.95,2,100,500,22,39,26,7,3,1,1,1,0,2.42,2,2,2,3
1152,1.95,2,100,600,23,38,27,7,0,3,1,1,0,2.41,2,2,2,3
1153,1.95,2,100,700,21,37,25,12,2,2,0,1,0,2.48,2,2,2,3
1154,1.95,2.05,100,200,24,35,16,12,8,3,1,1,0,2.63,2,2,2,3.25
1155,1.95,2.05,100,300,25,43,15,9,4,2,0,2,0,2.4,2,2,1.75,3
1156,1.95,2.05,100,400,13,49,18,9,9,1,0,1,0,2.6,2,2,2,3
1157,1.95,2.05,100,500,25,44,20,5,3,1,2,0,0,2.28,2,2,1.75,3
1158,1.95,2.05,100,600,23,43,23,5,4,2,0,0,0,2.3,2,2,2,3
1159,1.95,2.05,100,700,28,31,22,13,2,1,2,1,0,2.46,2,2,1,3
1160,1.95,2.1,100,200,24,33,18,14,4,5,1,1,0,2.65,2,2,2,3.25
1161,1.95,2.1,100,300,27,35,20,11,5,2,0,0,0,2.38,2,2,1,3
1162,1.95,2.1,100,400,27,40,19,9,0,3,2,0,0,2.32,2,2,1,3
1163,1.95,2.1,100,500,22,36,18,9,8,0,6,1,0,2.74,2,2,2,3
1164,1.95,2.1,100,600,25,40,22,8,3,1,1,0,0,2.31,2,2,1.75,3
1165,1.95,2.1,100,700,21,42,21,8,3,3,1,1,0,2.48,2,2,2,3
1166,2,1.85,100,200,0,33,33,16,8,5,4,1,0,3.35,3,2,2,4
1167,2,1.85,100,300,0,51,32,9,5,1,2,0,0,2.79,2,2,2,3
1168,2,1.85,100,400,0,48,26,8,5,7,2,4,0,3.19,3,2,2,4
1169,2,1.85,100,500,0,56,28,11,0,2,3,0,0,2.73,2,2,2,3
1170,2,1.85,100,600,0,41,29,13,5,5,3,4,0,3.29,3,2,2,4
1171,2,1.85,100,700,0,42,31,16,7,1,3,0,0,3.03,3,2,2,4
1172,2,1.9,100,200,0,58,21,11,5,1,2,2,0,2.84,2,2,2,3
1173,2,1.9,100,300,0,47,29,12,5,3,2,2,0,3.02,3,2,2,3
1174,2,1.9,100,400,0,50,20,16,9,3,0,2,0,3.03,2.5,2,2,4
1175,2,1.9,100,500,0,56,20,12,10,2,0,0,0,2.82,2,2,2,3
1176,2,1.9,100,600,0,50,25,12,8,3,1,1,0,2.96,2.5,2,2,3.25
1177,2,1.9,100,700,0,51,23,14,5,4,1,2,0,2.99,2,2,2,4
1178,2,1.95,100,200,0,45,30,7,11,3,4,0,0,3.09,3,2,2,3.25
1179,2,1.95,100,300,0,49,26,12,6,4,3,0,0,2.99,3,2,2,3.25
1180,2,1.95,100,400,0,57,28,5,6,3,1,0,0,2.73,2,2,2,3
1181,2,1.95,100,500,0,48,30,9,7,5,1,0,0,2.94,3,2,2,3
1182,2,1.95,100,600,0,47,19,14,9,6,3,2,0,3.25,3,2,2,4
1183,2,1.95,100,700,0,42,33,15,5,3,1,1,0,3.01,3,2,2,3.25
1184,2,2.05,100,200,25,41,15,11,2,3,1,2,0,2.47,2,2,1.75,3
1185,2,2.05,100,300,27,43,12,6,6,4,1,1,0,2.42,2,2,1,3
1186,2,2.05,100,400,29,37,16,9,2,2,2,3,0,2.47,2,2,1,3
1187,2,2.05,100,500,19,37,18,8,12,2,1,3,0,2.82,2,2,2,4
1188,2,2.05,100,600,20,45,24,5,4,2,0,0,0,2.34,2,2,2,3
1189,2,2.05,100,700,29,36,23,8,2,2,0,0,0,2.24,2,2,1,3
1190,2,2.1,100,200,28,38,14,11,6,3,0,0,0,2.38,2,2,1,3
1191,2,2.1,100,300,19,40,19,12,2,5,1,2,0,2.67,2,2,2,3
1192,2,2.1,100,400,20,39,21,12,3,4,1,0,0,2.55,2,2,2,3
1193,2,2.1,100,500,20,39,23,8,6,1,1,2,0,2.58,2,2,2,3
1194,2,2.1,100,600,23,42,15,11,4,3,0,2,0,2.5,2,2,2,3
1195,2,2.1,100,700,22,41,24,6,2,2,3,0,0,2.43,2,2,2,3
1196,2,2.15,100,200,26,41,15,11,3,1,1,2,0,2.41,2,2,1,3
1197,2,2.15,100,300,20,37,27,8,4,2,0,2,0,2.55,2,2,2,3
1198,2,2.15,100,400,20,37,21,10,7,2,2,1,0,2.66,2,2,2,3
1199,2,2.15,100,500,24,41,21,12,1,0,1,0,0,2.29,2,2,2,3
1200,2,2.15,100,600,28,34,24,5,4,3,1,1,0,2.41,2,2,1,3
1201,2,2.15,100,700,25,35,13,9,10,3,3,2,0,2.75,2,2,1.75,4
1202,2.05,1.9,100,200,0,37,43,7,7,3,1,2,0,3.07,3,3,2,3
1203,2.05,1.9,100,300,0,53,25,11,6,2,2,1,0,2.89,2,2,2,3
1204,2.05,1.9,100,400,0,52,30,11,4,2,1,0,0,2.77,2,2,2,3
1205,2.05,1.9,100,500,0,52,27,8,4,6,1,2,0,2.96,2,2,2,3
1206,2.05,1.9,100,600,0,49,28,9,8,3,0,3,0,3,3,2,2,3
1207,2.05,1.9,100,700,0,47,23,15,8,3,2,2,0,3.11,3,2,2,4
1208,2.05,1.95,100,200,0,54,23,11,7,2,1,2,0,2.91,2,2,2,3
1209,2.05,1.95,100,300,0,51,22,12,6,4,3,2,0,3.07,2,2,2,4
1210,2.05,1.95,100,400,0,45,22,15,12,3,0,3,0,3.18,3,2,2,4
1211,2.05,1.95,100,500,0,49,27,13,7,2,0,2,0,2.94,3,2,2,3
1212,2.05,1.95,100,600,0,41,26,15,7,7,1,3,0,3.28,3,2,2,4
1213,2.05,1.95,100,700,0,58,22,6,7,3,0,4,0,2.91,2,2,2,3
1214,2.05,2,100,200,0,47,21,16,10,2,3,1,0,3.12,3,2,2,4
1215,2.05,2,100,300,0,42,19,20,8,5,2,4,0,3.37,3,2,2,4
1216,2.05,2,100,400,0,59,28,6,2,4,1,0,0,2.67,2,2,2,3
1217,2.05,2,100,500,0,52,27,10,6,4,0,1,0,2.87,2,2,2,3
1218,2.05,2,100,600,0,44,26,15,8,3,3,1,0,3.13,3,2,2,4
1219,2.05,2,100,700,0,53,25,10,5,4,1,2,0,2.93,2,2,2,3
1220,2.05,2.1,100,200,31,36,14,10,5,1,1,2,0,2.39,2,2,1,3
1221,2.05,2.1,100,300,21,33,19,17,3,6,1,0,0,2.7,2,2,2,4
1222,2.05,2.1,100,400,25,42,14,7,7,1,2,2,0,2.5,2,2,1.75,3
1223,2.05,2.1,100,500,22,41,20,12,2,3,0,0,0,2.4,2,2,2,3
1224,2.05,2.1,100,600,24,40,20,9,5,0,1,1,0,2.4,2,2,2,3
1225,2.05,2.1,100,700,23,41,19,9,7,1,0,0,0,2.39,2,2,2,3
1226,2.05,2.15,100,200,23,36,23,10,5,3,0,0,0,2.47,2,2,2,3
1227,2.05,2.15,100,300,19,40,23,6,3,5,2,2,0,2.67,2,2,2,3
1228,2.05,2.15,100,400,28,47,16,5,1,2,0,1,0,2.15,2,2,1,2.25
1229,2.05,2.15,100,500,23,42,15,9,6,2,2,1,0,2.52,2,2,2,3
1230,2.05,2.15,100,600,35,31,19,7,0,3,3,2,0,2.37,2,1,1,3
1231,2.05,2.15,100,700,26,45,18,4,2,4,1,0,0,2.27,2,2,1,3
1232,2.05,2.2,100,200,21,40,20,14,2,0,1,2,0,2.5,2,2,2,3
1233,2.05,2.2,100,300,25,37,20,8,2,2,2,4,0,2.59,2,2,1.75,3
1234,2.05,2.2,100,400,19,40,21,10,3,3,1,3,0,2.66,2,2,2,3
1235,2.05,2.2,100,500,23,35,21,12,5,3,1,0,0,2.54,2,2,2,3
1236,2.05,2.2,100,600,33,35,16,10,5,1,0,0,0,2.22,2,2,1,3
1237,2.05,2.2,100,700,23,35,19,10,9,1,2,1,0,2.63,2,2,2,3
1238,2.1,1.95,100,200,0,52,18,18,5,6,0,1,0,2.99,2,2,2,4
1239,2.1,1.95,100,300,0,46,25,19,6,2,1,1,0,3,3,2,2,4
1240,2.1,1.95,100,400,0,50,22,14,5,5,1,3,0,3.08,2.5,2,2,4
1241,2.1,1.95,100,500,0,53,22,10,5,5,2,3,0,3.05,2,2,2,3.25
1242,2.1,1.95,100,600,0,41,34,14,4,2,1,4,0,3.11,3,2,2,3.25
1243,2.1,1.95,100,700,0,46,24,15,6,7,0,2,0,3.12,3,2,2,4
1244,2.1,2,100,200,0,55,20,12,6,4,2,1,0,2.94,2,2,2,3.25
1245,2.1,2,100,300,0,48,25,13,11,1,1,1,0,2.99,3,2,2,4
1246,2.1,2,100,400,0,54,26,12,5,2,1,0,0,2.78,2,2,2,3
1247,2.1,2,100,500,0,70,14,10,4,0,1,1,0,2.57,2,2,2,3
1248,2.1,2,100,600,0,56,17,12,11,1,1,2,0,2.95,2,2,2,4
1249,2.1,2,100,700,0,48,25,12,9,3,1,2,0,3.05,3,2,2,4
1250,2.1,2.05,100,200,0,50,26,10,7,6,0,1,0,2.97,2.5,2,2,3
1251,2.1,2.05,100,300,0,53,20,15,4,4,2,2,0,3,2,2,2,4
